 642,-2455514,  -24.9795,-1201060,  -24.4364,-1254454,  -25.5227, -501264,   -6.4277, -188098,   -4.8239, -313166,   -8.0314, -565091,   -7.4657, -356923,   -9.3903, -208168,   -5.4767,  -66240,   -0.6738,  -20500,   -0.4171,  -45740,   -0.9306, -319662,   -3.2519, -158518,   -3.2252, -161144,   -3.2786, -442665,   -4.5032, -211013,   -4.2932, -231652,   -4.7131, -478128,   -4.8639, -262153,   -5.3337, -215975,   -4.3942,       0,    0.0000,       0,    0.0000,       0,    0.0000,
 643,-2455217,  -24.9765,-1200930,  -24.4337,-1254287,  -25.5193, -510825,   -6.5503, -195016,   -5.0013, -315809,   -8.0992, -572556,   -7.5643, -358515,   -9.4322, -214041,   -5.6312,  -69600,   -0.7080,  -31936,   -0.6498,  -37664,   -0.7663, -318955,   -3.2447, -158587,   -3.2266, -160368,   -3.2628, -441783,   -4.4942, -210517,   -4.2831, -231266,   -4.7053, -477233,   -4.8548, -261488,   -5.3201, -215745,   -4.3895,       0,    0.0000,       0,    0.0000,       0,    0.0000,
 644,-2455009,  -24.9744,-1200330,  -24.4215,-1254679,  -25.5273, -520256,   -6.6712, -203045,   -5.2073, -317211,   -8.1351, -582352,   -7.6937, -361190,   -9.5026, -221162,   -5.8186,  -71096,   -0.7232,  -43249,   -0.8799,  -27847,   -0.5666, -317503,   -3.2299, -158631,   -3.2275, -158872,   -3.2324, -441354,   -4.4898, -209912,   -4.2708, -231442,   -4.7088, -476413,   -4.8465, -260432,   -5.2987, -215981,   -4.3943,       0,    0.0000,       0,    0.0000,       0,    0.0000,
 645,-2455300,  -24.9774,-1200012,  -24.4151,-1255288,  -25.5397, -529858,   -6.7943, -212047,   -5.4381, -317811,   -8.1505, -593874,   -7.8460, -363860,   -9.5728, -230014,   -6.0515,  -69546,   -0.7075,  -52340,   -1.0649,  -17206,   -0.3501, -316115,   -3.2158, -159022,   -3.2354, -157093,   -3.1962, -441183,   -4.4881, -209438,   -4.2612, -231745,   -4.7150, -475780,   -4.8400, -259968,   -5.2892, -215812,   -4.3908,       0,    0.0000,       0,    0.0000,       0,    0.0000,
 646,-2456635,  -24.9909,-1200575,  -24.4265,-1256060,  -25.5554, -540090,   -6.9255, -221990,   -5.6931, -318100,   -8.1579, -606187,   -8.0086, -365400,   -9.6133, -240787,   -6.3349,  -64137,   -0.6525,  -57812,   -1.1762,   -6325,   -0.1287, -314282,   -3.1971, -160027,   -3.2559, -154255,   -3.1384, -440523,   -4.4814, -208969,   -4.2516, -231554,   -4.7111, -475480,   -4.8370, -260951,   -5.3092, -214529,   -4.3647,       0,    0.0000,       0,    0.0000,       0,    0.0000,
 647,-2459064,  -25.0157,-1201842,  -24.4523,-1257222,  -25.5790, -551402,   -7.0706, -233134,   -5.9789, -318268,   -8.1622, -619198,   -8.1805, -365848,   -9.6251, -253350,   -6.6654,  -55483,   -0.5644,  -60446,   -1.2298,    4963,    0.1010, -312048,   -3.1744, -161727,   -3.2904, -150321,   -3.0584, -440074,   -4.4768, -208581,   -4.2437, -231493,   -4.7099, -474923,   -4.8313, -262423,   -5.3392, -212500,   -4.3235,       0,    0.0000,       0,    0.0000,       0,    0.0000,
 648,-2461150,  -25.0369,-1202869,  -24.4732,-1258281,  -25.6006, -563413,   -7.2246, -245447,   -6.2947, -317966,   -8.1545, -632397,   -8.3549, -365416,   -9.6138, -266981,   -7.0240,  -45648,   -0.4644,  -62382,   -1.2692,   16734,    0.3405, -309972,   -3.1533, -163594,   -3.3284, -146378,   -2.9782, -439515,   -4.4711, -208093,   -4.2338, -231422,   -4.7084, -473653,   -4.8184, -262864,   -5.3481, -210789,   -4.2886,       0,    0.0000,       0,    0.0000,       0,    0.0000,
 649,-2461977,  -25.0453,-1203074,  -24.4774,-1258903,  -25.6132, -575409,   -7.3784, -258503,   -6.6295, -316906,   -8.1273, -643994,   -8.5081, -363518,   -9.5638, -280476,   -7.3791,  -37503,   -0.3815,  -65066,   -1.3238,   27563,    0.5608, -308181,   -3.1351, -165159,   -3.3603, -143022,   -2.9099, -438385,   -4.4596, -207160,   -4.2148, -231225,   -4.7044, -472643,   -4.8081, -262322,   -5.3371, -210321,   -4.2791,       0,    0.0000,       0,    0.0000,       0,    0.0000,
 650,-2462084,  -25.0464,-1202739,  -24.4705,-1259345,  -25.6222, -586613,   -7.5221, -271878,   -6.9725, -314735,   -8.0716, -652219,   -8.6168, -359383,   -9.4550, -292836,   -7.7042,  -31772,   -0.3232,  -67365,   -1.3706,   35593,    0.7242, -306481,   -3.1178, -166150,   -3.3804, -140331,   -2.8551, -437235,   -4.4479, -206408,   -4.1995, -230827,   -4.6963, -472444,   -4.8061, -261594,   -5.3223, -210850,   -4.2899,       0,    0.0000,       0,    0.0000,       0,    0.0000,
 651,-2461713,  -25.0426,-1202100,  -24.4575,-1259613,  -25.6277, -595486,   -7.6359, -284660,   -7.3003, -310826,   -7.9714, -655990,   -8.6666, -352418,   -9.2718, -303572,   -7.9867,  -27283,   -0.2775,  -68339,   -1.3904,   41056,    0.8353, -305105,   -3.1038, -166181,   -3.3811, -138924,   -2.8265, -437403,   -4.4496, -206741,   -4.2063, -230662,   -4.6930, -472205,   -4.8037, -260947,   -5.3091, -211258,   -4.2982,       0,    0.0000,       0,    0.0000,       0,    0.0000,
 652,-2460666,  -25.0320,-1200989,  -24.4349,-1259677,  -25.6290, -600540,   -7.7007, -295461,   -7.5773, -305079,   -7.8240, -655591,   -8.6613, -343247,   -9.0305, -312344,   -8.2175,  -23191,   -0.2359,  -68439,   -1.3924,   45248,    0.9206, -304566,   -3.0983, -165552,   -3.3683, -139014,   -2.8283, -439367,   -4.4696, -208281,   -4.2376, -231086,   -4.7016, -472283,   -4.8045, -260450,   -5.2990, -211833,   -4.3099,       0,    0.0000,       0,    0.0000,       0,    0.0000,
 653,-2459663,  -25.0217,-1199766,  -24.4100,-1259897,  -25.6335, -602110,   -7.7208, -303843,   -7.7923, -298267,   -7.6493, -652789,   -8.6243, -333216,   -8.7666, -319573,   -8.4077,  -20571,   -0.2093,  -68393,   -1.3915,   47822,    0.9730, -304419,   -3.0968, -164854,   -3.3541, -139565,   -2.8395, -442287,   -4.4993, -210213,   -4.2769, -232074,   -4.7217, -472678,   -4.8085, -259632,   -5.2824, -213046,   -4.3346,       0,    0.0000,       0,    0.0000,       0,    0.0000,
 654,-2459137,  -25.0164,-1198546,  -24.3852,-1260591,  -25.6476, -601404,   -7.7117, -310627,   -7.9663, -290777,   -7.4572, -649214,   -8.5771, -323056,   -8.4993, -326158,   -8.5809,  -20333,   -0.2068,  -68152,   -1.3866,   47819,    0.9729, -303717,   -3.0897, -164012,   -3.3369, -139705,   -2.8424, -444454,   -4.5214, -211627,   -4.3057, -232827,   -4.7370, -472563,   -4.8073, -258274,   -5.2548, -214289,   -4.3599,       0,    0.0000,       0,    0.0000,       0,    0.0000,
 655,-2458745,  -25.0124,-1197288,  -24.3596,-1261457,  -25.6652, -598534,   -7.6749, -316284,   -8.1114, -282250,   -7.2385, -644634,   -8.5166, -312175,   -8.2130, -332459,   -8.7467,  -22039,   -0.2242,  -67769,   -1.3788,   45730,    0.9304, -302340,   -3.0757, -162670,   -3.3096, -139670,   -2.8417, -444464,   -4.5215, -211851,   -4.3103, -232613,   -4.7327, -471958,   -4.8012, -256982,   -5.2285, -214976,   -4.3738,       0,    0.0000,       0,    0.0000,       0,    0.0000,
 656,-2457903,  -25.0038,-1196210,  -24.3377,-1261693,  -25.6700, -593186,   -7.6064, -320888,   -8.2294, -272298,   -6.9833, -638628,   -8.4372, -300569,   -7.9077, -338059,   -8.8940,  -24516,   -0.2494,  -66847,   -1.3600,   42331,    0.8613, -301398,   -3.0661, -160992,   -3.2755, -140406,   -2.8567, -441959,   -4.4960, -210849,   -4.2899, -231110,   -4.7021, -471795,   -4.7995, -256302,   -5.2146, -215493,   -4.3844,       0,    0.0000,       0,    0.0000,       0,    0.0000,
 657,-2457568,  -25.0004,-1195788,  -24.3291,-1261780,  -25.6718, -585477,   -7.5075, -324382,   -8.3190, -261095,   -6.6960, -631415,   -8.3419, -289354,   -7.6126, -342061,   -8.9993,  -28115,   -0.2860,  -65424,   -1.3311,   37309,    0.7591, -301591,   -3.0680, -159375,   -3.2426, -142216,   -2.8935, -438534,   -4.4611, -209616,   -4.2648, -228918,   -4.6575, -472035,   -4.8019, -256492,   -5.2185, -215543,   -4.3854,       0,    0.0000,       0,    0.0000,       0,    0.0000,
 658,-2458278,  -25.0077,-1195575,  -24.3248,-1262703,  -25.6905, -575770,   -7.3830, -326615,   -8.3763, -249155,   -6.3898, -622968,   -8.2303, -279357,   -7.3496, -343611,   -9.0401,  -32988,   -0.3356,  -63776,   -1.2976,   30788,    0.6264, -302278,   -3.0750, -157689,   -3.2083, -144589,   -2.9418, -436355,   -4.4390, -209361,   -4.2596, -226994,   -4.6183, -471631,   -4.7978, -256797,   -5.2247, -214834,   -4.3709,       0,    0.0000,       0,    0.0000,       0,    0.0000,
 659,-2459746,  -25.0226,-1195409,  -24.3214,-1264337,  -25.7238, -564742,   -7.2416, -327083,   -8.3883, -237659,   -6.0950, -613038,   -8.0991, -270114,   -7.1064, -342924,   -9.0220,  -38373,   -0.3904,  -61869,   -1.2588,   23496,    0.4780, -301456,   -3.0667, -155336,   -3.1604, -146120,   -2.9729, -435867,   -4.4340, -209987,   -4.2723, -225880,   -4.5957, -471705,   -4.7986, -257110,   -5.2311, -214595,   -4.3661,       0,    0.0000,       0,    0.0000,       0,    0.0000,
 660,-2461204,  -25.0374,-1195495,  -24.3232,-1265709,  -25.7517, -552521,   -7.0849, -325647,   -8.3515, -226874,   -5.8184, -601831,   -7.9511, -261023,   -6.8673, -340808,   -8.9663,  -44118,   -0.4488,  -59354,   -1.2076,   15236,    0.3100, -298732,   -3.0390, -151974,   -3.0920, -146758,   -2.9859, -436143,   -4.4368, -210699,   -4.2868, -225444,   -4.5868, -473786,   -4.8197, -257865,   -5.2464, -215921,   -4.3931,       0,    0.0000,       0,    0.0000,       0,    0.0000,
 661,-2462339,  -25.0490,-1195616,  -24.3256,-1266723,  -25.7723, -538921,   -6.9105, -322911,   -8.2813, -216010,   -5.5398, -590497,   -7.8013, -252603,   -6.6457, -337894,   -8.8897,  -50565,   -0.5144,  -55927,   -1.1379,    5362,    0.1091, -295479,   -3.0059, -148454,   -3.0204, -147025,   -2.9913, -436679,   -4.4423, -211012,   -4.2932, -225667,   -4.5913, -477348,   -4.8560, -259239,   -5.2744, -218109,   -4.4376,       0,    0.0000,       0,    0.0000,       0,    0.0000,
 662,-2462878,  -25.0545,-1195277,  -24.3187,-1267601,  -25.7902, -523947,   -6.7185, -319164,   -8.1852, -204783,   -5.2518, -580397,   -7.6679, -245978,   -6.4714, -334419,   -8.7982,  -56636,   -0.5761,  -51193,   -1.0416,   -5443,   -0.1107, -293155,   -2.9822, -145955,   -2.9696, -147200,   -2.9949, -437334,   -4.4489, -211179,   -4.2966, -226155,   -4.6013, -480469,   -4.8877, -260827,   -5.3067, -219642,   -4.4688,       0,    0.0000,       0,    0.0000,       0,    0.0000,
 663,-2462656,  -25.0522,-1194141,  -24.2956,-1268515,  -25.8088, -509001,   -6.5269, -315262,   -8.0851, -193739,   -4.9686, -572542,   -7.5641, -241698,   -6.3588, -330844,   -8.7042,  -60506,   -0.6155,  -44681,   -0.9091,  -15825,   -0.3220, -292656,   -2.9771, -145099,   -2.9521, -147557,   -3.0021, -437817,   -4.4538, -211698,   -4.3071, -226119,   -4.6005, -482183,   -4.9052, -262084,   -5.3323, -220099,   -4.4781,       0,    0.0000,       0,    0.0000,       0,    0.0000,
 664,-2461891,  -25.0444,-1192615,  -24.2646,-1269276,  -25.8243, -495081,   -6.3484, -311927,   -7.9996, -183154,   -4.6971, -567178,   -7.4933, -239538,   -6.3020, -327640,   -8.6199,  -61371,   -0.6243,  -36327,   -0.7391,  -25044,   -0.5095, -293368,   -2.9844, -145612,   -2.9626, -147756,   -3.0062, -437749,   -4.4531, -212368,   -4.3208, -225381,   -4.5855, -483171,   -4.9152, -262912,   -5.3491, -220259,   -4.4813,       0,    0.0000,       0,    0.0000,       0,    0.0000,
 665,-2461121,  -25.0366,-1191240,  -24.2366,-1269881,  -25.8366, -482464,   -6.1866, -308869,   -7.9212, -173595,   -4.4520, -563471,   -7.4443, -238949,   -6.2865, -324522,   -8.5379,  -59694,   -0.6073,  -26568,   -0.5405,  -33126,   -0.6740, -293978,   -2.9906, -146810,   -2.9869, -147168,   -2.9942, -437049,   -4.4460, -212455,   -4.3225, -224594,   -4.5695, -484178,   -4.9255, -263485,   -5.3608, -220693,   -4.4901,       0,    0.0000,       0,    0.0000,       0,    0.0000,
 666,-2460661,  -25.0319,-1190396,  -24.2194,-1270265,  -25.8444, -471790,   -6.0497, -306028,   -7.8483, -165762,   -4.2511, -560791,   -7.4089, -239679,   -6.3057, -321112,   -8.4482,  -55443,   -0.5640,  -15155,   -0.3083,  -40288,   -0.8197, -294276,   -2.9936, -148267,   -3.0166, -146009,   -2.9707, -436717,   -4.4427, -211899,   -4.3112, -224818,   -4.5741, -485156,   -4.9354, -264228,   -5.3759, -220928,   -4.4949,       0,    0.0000,       0,    0.0000,       0,    0.0000,
 667,-2460496,  -25.0302,-1190164,  -24.2147,-1270332,  -25.8458, -463804,   -5.9473, -304067,   -7.7980, -159737,   -4.0966, -559876,   -7.3968, -241952,   -6.3655, -317924,   -8.3643,  -48045,   -0.4888,   -2036,   -0.0414,  -46009,   -0.9361, -294345,   -2.9943, -149644,   -3.0446, -144701,   -2.9440, -437359,   -4.4492, -210949,   -4.2919, -226410,   -4.6065, -485424,   -4.9381, -265035,   -5.3923, -220389,   -4.4840,       0,    0.0000,       0,    0.0000,       0,    0.0000,
 668,-2459967,  -25.0248,-1189984,  -24.2110,-1269983,  -25.8387, -458287,   -5.8766, -303296,   -7.7783, -154991,   -3.9749, -562089,   -7.4260, -246188,   -6.4770, -315901,   -8.3111,  -38756,   -0.3943,   11045,    0.2247,  -49801,   -1.0132, -294171,   -2.9926, -151039,   -3.0730, -143132,   -2.9121, -439142,   -4.4673, -210065,   -4.2739, -229077,   -4.6607, -485092,   -4.9348, -265701,   -5.4059, -219391,   -4.4637,       0,    0.0000,       0,    0.0000,       0,    0.0000,
 669,-2459066,  -25.0157,-1189464,  -24.2004,-1269602,  -25.8309, -454292,   -5.8253, -303323,   -7.7790, -150969,   -3.8717, -567918,   -7.5030, -252496,   -6.6429, -315422,   -8.2985,  -29711,   -0.3022,   22028,    0.4482,  -51739,   -1.0527, -294226,   -2.9931, -152614,   -3.1050, -141612,   -2.8812, -441520,   -4.4915, -209760,   -4.2677, -231760,   -4.7153, -484485,   -4.9286, -266050,   -5.4130, -218435,   -4.4442,       0,    0.0000,       0,    0.0000,       0,    0.0000,
 670,-2458070,  -25.0055,-1188631,  -24.1835,-1269439,  -25.8276, -451015,   -5.7833, -303810,   -7.7915, -147205,   -3.7752, -576761,   -7.6199, -260370,   -6.8501, -316391,   -8.3239,  -22619,   -0.2301,   30319,    0.6169,  -52938,   -1.0771, -294802,   -2.9990, -154106,   -3.1354, -140696,   -2.8626, -443716,   -4.5139, -210155,   -4.2757, -233561,   -4.7520, -483474,   -4.9183, -265920,   -5.4103, -217554,   -4.4263,       0,    0.0000,       0,    0.0000,       0,    0.0000,
 671,-2457747,  -25.0023,-1187918,  -24.1690,-1269829,  -25.8355, -448760,   -5.7544, -304749,   -7.8155, -144011,   -3.6933, -587743,   -7.7650, -269106,   -7.0799, -318637,   -8.3830,  -18491,   -0.1881,   35951,    0.7314,  -54442,   -1.1077, -294671,   -2.9976, -154567,   -3.1448, -140104,   -2.8505, -445509,   -4.5321, -211227,   -4.2976, -234282,   -4.7666, -482536,   -4.9088, -265359,   -5.3989, -217177,   -4.4186,       0,    0.0000,       0,    0.0000,       0,    0.0000,
 672,-2458120,  -25.0061,-1187405,  -24.1586,-1270715,  -25.8536, -447865,   -5.7429, -306216,   -7.8532, -141649,   -3.6327, -600077,   -7.9279, -278579,   -7.3292, -321498,   -8.4583,  -17256,   -0.1755,   39196,    0.7975,  -56452,   -1.1486, -293724,   -2.9880, -154304,   -3.1394, -139420,   -2.8366, -446788,   -4.5451, -212608,   -4.3257, -234180,   -4.7645, -482898,   -4.9124, -264872,   -5.3890, -218026,   -4.4359,       0,    0.0000,       0,    0.0000,       0,    0.0000,
 673,-2458428,  -25.0092,-1186822,  -24.1467,-1271606,  -25.8717, -448148,   -5.7466, -308206,   -7.9042, -139942,   -3.5889, -612998,   -8.0986, -289129,   -7.6067, -323869,   -8.5207,  -17312,   -0.1761,   40990,    0.8340,  -58302,   -1.1862, -293521,   -2.9859, -154455,   -3.1425, -139066,   -2.8294, -447093,   -4.5482, -213173,   -4.3371, -233920,   -4.7593, -484477,   -4.9285, -264721,   -5.3859, -219756,   -4.4711,       0,    0.0000,       0,    0.0000,       0,    0.0000,
 674,-2457847,  -25.0033,-1186015,  -24.1303,-1271832,  -25.8763, -448880,   -5.7559, -310204,   -7.9554, -138676,   -3.5565, -625529,   -8.2642, -300853,   -7.9152, -324676,   -8.5419,  -17106,   -0.1740,   41682,    0.8480,  -58788,   -1.1961, -294098,   -2.9918, -154963,   -3.1528, -139135,   -2.8308, -446771,   -4.5449, -212556,   -4.3246, -234215,   -4.7653, -486010,   -4.9441, -264677,   -5.3850, -221333,   -4.5032,       0,    0.0000,       0,    0.0000,       0,    0.0000,
 675,-2456490,  -24.9895,-1185311,  -24.1159,-1271179,  -25.8630, -449646,   -5.7658, -311556,   -7.9901, -138090,   -3.5414, -636690,   -8.4116, -313093,   -8.2372, -323597,   -8.5135,  -17918,   -0.1823,   39714,    0.8080,  -57632,   -1.1726, -294956,   -3.0005, -155342,   -3.1605, -139614,   -2.8405, -447350,   -4.5508, -211998,   -4.3132, -235352,   -4.7884, -486906,   -4.9532, -264613,   -5.3837, -222293,   -4.5227,       0,    0.0000,       0,    0.0000,       0,    0.0000,
 676,-2455556,  -24.9800,-1184991,  -24.1094,-1270565,  -25.8505, -451413,   -5.7884, -312840,   -8.0230, -138573,   -3.5538, -645637,   -8.5298, -325239,   -8.5567, -320398,   -8.4294,  -20735,   -0.2109,   34845,    0.7089,  -55580,   -1.1308, -295812,   -3.0092, -155712,   -3.1681, -140100,   -2.8504, -447906,   -4.5565, -211761,   -4.3084, -236145,   -4.8045, -487827,   -4.9626, -265257,   -5.3968, -222570,   -4.5283,       0,    0.0000,       0,    0.0000,       0,    0.0000,
 677,-2456114,  -24.9856,-1185292,  -24.1156,-1270822,  -25.8557, -454908,   -5.8332, -314844,   -8.0744, -140064,   -3.5921, -651353,   -8.6053, -336641,   -8.8567, -314712,   -8.2798,  -24976,   -0.2541,   28449,    0.5788,  -53425,   -1.0870, -296605,   -3.0173, -156095,   -3.1759, -140510,   -2.8588, -446528,   -4.5425, -211174,   -4.2965, -235354,   -4.7884, -489362,   -4.9782, -267246,   -5.4373, -222116,   -4.5191,       0,    0.0000,       0,    0.0000,       0,    0.0000,
 678,-2457637,  -25.0011,-1186004,  -24.1300,-1271633,  -25.8722, -460153,   -5.9005, -317622,   -8.1457, -142531,   -3.6553, -654397,   -8.6456, -347540,   -9.1435, -306857,   -8.0731,  -29938,   -0.3046,   21150,    0.4303,  -51088,   -1.0394, -296724,   -3.0185, -156095,   -3.1759, -140629,   -2.8612, -444073,   -4.5175, -210376,   -4.2802, -233697,   -4.7547, -491147,   -4.9964, -269546,   -5.4841, -221601,   -4.5086,       0,    0.0000,       0,    0.0000,       0,    0.0000,
 679,-2459061,  -25.0156,-1186852,  -24.1473,-1272209,  -25.8839, -466749,   -5.9851, -320738,   -8.2256, -146011,   -3.7446, -655743,   -8.6633, -357794,   -9.4132, -297949,   -7.8388,  -35860,   -0.3648,   12276,    0.2498,  -48136,   -0.9794, -295693,   -3.0080, -155405,   -3.1618, -140288,   -2.8543, -442368,   -4.5001, -210119,   -4.2750, -232249,   -4.7253, -492599,   -5.0111, -270786,   -5.5093, -221813,   -4.5129,       0,    0.0000,       0,    0.0000,       0,    0.0000,
 680,-2459961,  -25.0248,-1187570,  -24.1619,-1272391,  -25.8877, -474638,   -6.0862, -323808,   -8.3043, -150830,   -3.8682, -654385,   -8.6454, -365967,   -9.6282, -288418,   -7.5880,  -42011,   -0.4274,    2057,    0.0419,  -44068,   -0.8966, -294826,   -2.9992, -154871,   -3.1510, -139955,   -2.8475, -441624,   -4.4926, -210258,   -4.2778, -231366,   -4.7073, -493507,   -5.0204, -270955,   -5.5128, -222552,   -4.5280,       0,    0.0000,       0,    0.0000,       0,    0.0000,
 681,-2460253,  -25.0278,-1187919,  -24.1690,-1272334,  -25.8865, -483899,   -6.2050, -326894,   -8.3835, -157005,   -4.0265, -650006,   -8.5875, -371778,   -9.7811, -278228,   -7.3199,  -47478,   -0.4830,   -8756,   -0.1781,  -38722,   -0.7878, -295714,   -3.0083, -154986,   -3.1533, -140728,   -2.8632, -441300,   -4.4893, -210515,   -4.2831, -230785,   -4.6955, -493817,   -5.0235, -270710,   -5.5078, -223107,   -4.5393,       0,    0.0000,       0,    0.0000,       0,    0.0000,
 682,-2459864,  -25.0238,-1187708,  -24.1647,-1272156,  -25.8829, -494200,   -6.3371, -330132,   -8.4665, -164068,   -4.2077, -644161,   -8.5103, -376619,   -9.9085, -267542,   -7.0388,  -52096,   -0.5300,  -19427,   -0.3953,  -32669,   -0.6647, -297377,   -3.0252, -155194,   -3.1575, -142183,   -2.8928, -441597,   -4.4923, -211335,   -4.2998, -230262,   -4.6848, -494217,   -5.0276, -270513,   -5.5038, -223704,   -4.5514,       0,    0.0000,       0,    0.0000,       0,    0.0000,
 683,-2459128,  -25.0163,-1187585,  -24.1622,-1271543,  -25.8704, -505114,   -6.4770, -333222,   -8.5457, -171892,   -4.4083, -637888,   -8.4274, -380965,  -10.0228, -256923,   -6.7594,  -55699,   -0.5666,  -29617,   -0.6026,  -26082,   -0.5307, -298660,   -3.0382, -155191,   -3.1575, -143469,   -2.9190, -442806,   -4.5046, -212765,   -4.3288, -230041,   -4.6803, -495804,   -5.0437, -270709,   -5.5078, -225095,   -4.5797,       0,    0.0000,       0,    0.0000,       0,    0.0000,
 684,-2458757,  -25.0125,-1187913,  -24.1689,-1270844,  -25.8562, -516459,   -6.6225, -336101,   -8.6196, -180358,   -4.6254, -630577,   -8.3309, -383815,  -10.0978, -246762,   -6.4921,  -57130,   -0.5812,  -39060,   -0.7947,  -18070,   -0.3676, -299845,   -3.0503, -155515,   -3.1641, -144330,   -2.9365, -444188,   -4.5187, -214196,   -4.3580, -229992,   -4.6793, -499136,   -5.0776, -271406,   -5.5219, -227730,   -4.6333,       0,    0.0000,       0,    0.0000,       0,    0.0000,
 685,-2458218,  -25.0070,-1187726,  -24.1651,-1270492,  -25.8490, -527164,   -6.7598, -338421,   -8.6791, -188743,   -4.8405, -621459,   -8.2104, -384136,  -10.1063, -237323,   -6.2437,  -55651,   -0.5661,  -47722,   -0.9709,   -7929,   -0.1613, -301783,   -3.0700, -156383,   -3.1817, -145400,   -2.9583, -444513,   -4.5220, -215092,   -4.3762, -229421,   -4.6677, -503088,   -5.1178, -272348,   -5.5411, -230740,   -4.6946,       0,    0.0000,       0,    0.0000,       0,    0.0000,
 686,-2457494,  -24.9997,-1186648,  -24.1432,-1270846,  -25.8562, -536104,   -6.8744, -339469,   -8.7060, -196635,   -5.0429, -611290,   -8.0760, -382556,  -10.0647, -228734,   -6.0178,  -51730,   -0.5262,  -55307,   -1.1253,    3577,    0.0728, -303529,   -3.0878, -157003,   -3.1943, -146526,   -2.9812, -444122,   -4.5180, -215616,   -4.3869, -228506,   -4.6491, -506303,   -5.1505, -273098,   -5.5564, -233205,   -4.7447,       0,    0.0000,       0,    0.0000,       0,    0.0000,
 687,-2457657,  -25.0013,-1185456,  -24.1189,-1272201,  -25.8838, -543616,   -6.9707, -338969,   -8.6931, -204647,   -5.2483, -601123,   -7.9417, -380208,  -10.0029, -220915,   -5.8121,  -46600,   -0.4741,  -61301,   -1.2472,   14701,    0.2991, -304109,   -3.0937, -157112,   -3.1965, -146997,   -2.9908, -444298,   -4.5198, -215798,   -4.3906, -228500,   -4.6490, -508905,   -5.1770, -274210,   -5.5790, -234695,   -4.7750,       0,    0.0000,       0,    0.0000,       0,    0.0000,
 688,-2458966,  -25.0147,-1185074,  -24.1111,-1273892,  -25.9182, -551644,   -7.0737, -337570,   -8.6573, -214074,   -5.4901, -591372,   -7.8129, -377238,   -9.9248, -214134,   -5.6337,  -40582,   -0.4128,  -65234,   -1.3272,   24652,    0.5016, -303968,   -3.0922, -157021,   -3.1947, -146947,   -2.9897, -444936,   -4.5263, -215483,   -4.3841, -229453,   -4.6684, -511348,   -5.2019, -276100,   -5.6174, -235248,   -4.7863,       0,    0.0000,       0,    0.0000,       0,    0.0000,
 689,-2460606,  -25.0313,-1185402,  -24.1178,-1275204,  -25.9449, -561536,   -7.2005, -335771,   -8.6111, -225765,   -5.7899, -581928,   -7.6881, -373216,   -9.8190, -208712,   -5.4910,  -33633,   -0.3421,  -67278,   -1.3688,   33645,    0.6845, -303885,   -3.0914, -156905,   -3.1923, -146980,   -2.9904, -446121,   -4.5383, -215334,   -4.3811, -230787,   -4.6955, -513191,   -5.2206, -278177,   -5.6597, -235014,   -4.7815,       0,    0.0000,       0,    0.0000,       0,    0.0000,
 690,-2461145,  -25.0368,-1185630,  -24.1224,-1275515,  -25.9512, -571892,   -7.3333, -333236,   -8.5461, -238656,   -6.1205, -573673,   -7.5791, -368722,   -9.7007, -204951,   -5.3921,  -26369,   -0.2682,  -68294,   -1.3895,   41925,    0.8530, -304556,   -3.0982, -157251,   -3.1994, -147305,   -2.9970, -448004,   -4.5575, -216245,   -4.3997, -231759,   -4.7153, -514192,   -5.2308, -279269,   -5.6819, -234923,   -4.7797,       0,    0.0000,       0,    0.0000,       0,    0.0000,
 691,-2460293,  -25.0282,-1185147,  -24.1126,-1275146,  -25.9437, -580949,   -7.4495, -329580,   -8.4523, -251369,   -6.4466, -567900,   -7.5028, -364955,   -9.6016, -202945,   -5.3393,  -20582,   -0.2094,  -69251,   -1.4090,   48669,    0.9902, -305944,   -3.1123, -158282,   -3.2204, -147662,   -3.0043, -449238,   -4.5700, -217433,   -4.4238, -231805,   -4.7162, -514174,   -5.2306, -279186,   -5.6802, -234988,   -4.7810,       0,    0.0000,       0,    0.0000,       0,    0.0000,
 692,-2458658,  -25.0115,-1184033,  -24.0899,-1274625,  -25.9331, -588368,   -7.5446, -324744,   -8.3283, -263624,   -6.7609, -565036,   -7.4650, -362552,   -9.5384, -202484,   -5.3272,  -17225,   -0.1752,  -70248,   -1.4292,   53023,    1.0788, -307610,   -3.1293, -159728,   -3.2498, -147882,   -3.0088, -449136,   -4.5690, -217986,   -4.4351, -231150,   -4.7029, -512903,   -5.2177, -277856,   -5.6532, -235047,   -4.7822,       0,    0.0000,       0,    0.0000,       0,    0.0000,
 693,-2457491,  -24.9997,-1183006,  -24.0691,-1274485,  -25.9303, -594081,   -7.6178, -318518,   -8.1687, -275563,   -7.0670, -564965,   -7.4640, -361352,   -9.5068, -203613,   -5.3569,  -15735,   -0.1601,  -70757,   -1.4396,   55022,    1.1195, -309110,   -3.1445, -161293,   -3.2816, -147817,   -3.0074, -448881,   -4.5664, -218192,   -4.4393, -230689,   -4.6935, -510290,   -5.1911, -275668,   -5.6087, -234622,   -4.7735,       0,    0.0000,       0,    0.0000,       0,    0.0000,
